start	end	mean	std	min	max	duration
0.0	0.00025	62.0649082031	20.1188857643	50.556427002	102.21590332	0.00025
0.00025	0.002	53.9758798828	3.07129388264	46.1442297363	61.7707617188	0.00175
0.002	0.00225	150.014707031	21.8637001273	106.628100586	165.089714355	0.00025
0.00225	0.00395	56.082487793	2.64725121147	48.7180114746	61.2192370605	0.0017
0.00395	0.00715	52.2368536949	2.45379994266	44.1219726563	56.6231982422	0.0032
0.00715	0.00755	49.1316549683	4.56259586354	40.2613000488	53.8655749512	0.0004
0.00755	0.0083	45.114717041	1.08824261384	43.2027648926	46.8795959473	0.00075
0.0083	0.0086	74.3332678223	50.0260381536	33.6430041504	153.140013428	0.0003
0.0086	0.0097	49.4617341198	2.09866317818	45.9603881836	54.2332580566	0.0011
0.0097	0.0117	45.2709823608	1.74782467691	39.8936169434	47.9826452637	0.002
0.0117	0.015	46.8405992543	2.74188969421	41.548190918	53.4978918457	0.0033
0.015	0.01865	48.7406768715	2.33416502349	44.305814209	55.7039904785	0.00365
0.01865	0.01965	45.8684674072	2.01346370605	41.3643493652	49.4533776855	0.001
0.01965	0.0199	37.0624570312	4.3962354589	29.9661730957	43.2027648926	0.00025
0.0199	0.02165	46.5119128418	1.44890338529	43.3866064453	49.821060791	0.00175
0.02165	0.0228	46.4799403978	2.18914952522	41.3643493652	51.1079516602	0.00115
0.0228	0.02305	41.9158740234	4.75009005633	33.0914794922	46.3280712891	0.00025
0.02305	0.02535	46.7437130605	1.86871345061	41.9158740234	50.0049023437	0.0023
0.02535	0.02565	50.0355426025	1.45307207548	47.7988037109	51.6594763184	0.0003
0.02565	0.0275	45.8759204431	3.1329239347	39.5259338379	54.2332580566	0.00185
0.0275	0.0291	45.7190961456	1.3043664241	42.0997155762	48.5341699219	0.0016
0.0291	0.02975	53.2574836614	1.75208235948	51.1079516602	57.5424060059	0.00065
0.02975	0.0308	42.0997155762	6.60807458593	30.1500146484	53.314050293	0.00105
0.0308	0.03335	53.5735913086	2.19410324416	47.9826452637	57.5424060059	0.00255
0.03335	0.03405	48.1927498954	2.91993001664	39.5259338379	52.7625256348	0.0007
0.03405	0.0352	55.2323969302	1.9514980363	51.4756347656	59.1969799805	0.00115
0.0352	0.0357	44.9308754883	2.30821836725	40.6289831543	47.7988037109	0.0005
0.0357	0.03755	54.4469117531	2.42899358762	48.1664868164	57.9100891113	0.00185
0.03755	0.038	47.594535319	4.05142037605	38.4228845215	52.0271594238	0.00045
0.038	0.03925	55.5569172363	1.70249586433	51.4756347656	58.4616137695	0.00125
0.03925	0.0397	52.4561230469	3.51495989109	45.5927050781	58.6454553223	0.00045
0.0397	0.04165	53.6440223107	2.44538485485	47.2472790527	57.7262475586	0.00195
0.04165	0.04565	51.73071492	5.26911296322	37.3198352051	59.1969799805	0.004
0.04565	0.04725	54.698606987	4.08814601127	42.6512402344	64.5283850098	0.0016
0.04725	0.04875	51.5981958008	2.10219865831	46.8795959473	56.9908813477	0.0015
0.04875	0.0491	47.8513298689	2.62525716286	42.4673986816	50.556427002	0.00035
0.0491	0.05065	57.4178681798	2.28637210114	52.3948425293	63.0576525879	0.00155
0.05065	0.0532	51.0034143066	3.6871360551	43.0189233398	58.6454553223	0.00255
0.0532	0.0542	54.5917490845	1.00437908361	52.2110009766	56.071673584	0.001
0.0542	0.05505	57.6181054687	1.97607292422	53.6817333984	61.2192370605	0.00085
0.05505	0.0573	55.8674051921	2.93871160605	45.0411804199	60.8515539551	0.00225
0.0573	0.0579	48.7792919922	1.07284668631	47.4311206055	50.9241101074	0.0006
0.0579	0.0582	51.2305126953	1.30284167467	49.821060791	53.8655749512	0.0003
0.0582	0.05905	59.0347668457	1.83178782916	56.2555151367	62.6899694824	0.00085
0.05905	0.0624	54.7820388111	2.94925622136	47.2472790527	60.6677124023	0.00335
0.0624	0.0632	57.6917772675	2.2945410223	53.8655749512	61.4030786133	0.0008
0.0632	0.06345	53.7920383301	0.955976074219	52.0271594238	54.7847827148	0.00025
0.06345	0.0646	60.1321739661	2.2761988772	54.7847827148	64.7122265625	0.00115
0.0646	0.0659	55.3716615178	2.46069927072	50.0049023437	58.829296875	0.0013
0.0659	0.0664	60.3000292969	0.922877270333	59.1969799805	62.322286377	0.0005
0.0664	0.06765	58.3660161621	1.99981756062	55.7039904785	61.9546032715	0.00125
0.06765	0.0679	54.1964897461	3.94193330023	48.9018530273	60.8515539551	0.00025
0.0679	0.06865	61.1089321289	1.32025031701	59.0131384277	63.9768603516	0.00075
0.06865	0.06905	58.7603562927	1.23986612663	56.8070397949	61.2192370605	0.0004
0.06905	0.0696	52.8962285822	2.95718610463	48.1664868164	60.3000292969	0.00055
0.0696	0.07235	57.5424060059	3.14383226587	49.821060791	62.8738110352	0.00275
0.07235	0.0749	59.7232714844	2.17158962332	54.4170996094	64.5283850098	0.00255
0.0749	0.0775	55.194890794	2.6991679767	47.9826452637	61.586920166	0.0026
0.0775	0.07805	48.9352787642	1.83978243569	46.6957543945	52.0271594238	0.00055
0.07805	0.0784	42.7037663923	4.67541819955	34.3783703613	48.9018530273	0.00035
0.0784	0.0795	52.035515858	2.63190535451	46.8795959473	57.3585644531	0.0011
0.0795	0.08005	56.6064853738	1.7935018227	53.8655749512	59.9323461914	0.00055
0.08005	0.08205	48.4836134949	2.36112520105	40.9966662598	52.9463671875	0.002
0.08205	0.08435	40.8927558169	3.56454216189	33.4591625977	49.0856945801	0.0023
0.08435	0.08615	45.9144277954	2.86691161081	39.1582507324	51.8433178711	0.0018
0.08615	0.08685	42.1128471157	2.79195799823	36.5844689941	47.6149621582	0.0007
0.08685	0.0873	51.4756347656	2.29944884335	48.3503283691	56.8070397949	0.00045
0.0873	0.08785	42.1832799183	5.10582917354	32.1722717285	50.1887438965	0.00055
0.08785	0.0893	48.5658667413	3.24731401343	41.3643493652	54.4170996094	0.00145
0.0893	0.09005	28.3238552246	7.0359428475	14.523482666	38.055201416	0.00075
0.09005	0.0907	38.2531846267	1.43396690061	35.6652612305	40.812824707	0.00065
0.0907	0.0934	45.8820853	4.14170501024	35.297578125	55.1524658203	0.0027
0.0934	0.0941	42.3098202079	2.10055382651	38.2390429687	46.8795959473	0.0007
0.0941	0.09465	51.4087832919	2.7271181772	46.1442297363	57.5424060059	0.00055
0.09465	0.09505	41.4103097534	2.00705389483	38.9744091797	45.0411804199	0.0004
0.09505	0.09545	32.1722717285	3.04034134037	29.046965332	37.5036767578	0.0004
0.09545	0.09665	38.4075643921	3.10583271948	33.0914794922	44.6734973145	0.0012
0.09665	0.0969	28.2748308105	3.26058425837	24.4509265137	32.539954834	0.00025
0.0969	0.09805	46.4239886209	7.07644520957	31.9884301758	55.7039904785	0.00115
0.09805	0.0993	34.7681144531	6.49610207351	20.5902539062	45.9603881836	0.00125
0.0993	0.10135	41.6333857839	5.21961853898	29.4146484375	53.314050293	0.00205
0.10135	0.1046	34.1690738244	4.85209659486	20.9579370117	44.1219726563	0.00325
0.1046	0.10835	47.7252670898	3.46507596596	38.790567627	54.4170996094	0.00375
0.10835	0.11235	44.0691182098	4.95590196602	28.3115991211	53.8655749512	0.004
0.11235	0.11285	48.4238649902	1.56686506356	46.6957543945	51.4756347656	0.0005
0.11285	0.1161	44.3482391827	4.2895543842	35.6652612305	52.9463671875	0.00325
0.1161	0.11635	37.5036767578	10.4320969689	27.2085498047	50.556427002	0.00025
0.11635	0.1169	46.2277940785	1.52077919545	43.570447998	48.5341699219	0.00055
0.1169	0.1209	45.7489703979	4.53283148867	32.1722717285	53.314050293	0.004
0.1209	0.1235	46.4977711839	3.97069701265	33.6430041504	55.7039904785	0.0026
0.1235	0.12375	41.6952641602	9.98745355955	30.8853808594	55.5201489258	0.00025
0.12375	0.1241	50.556427002	0.779973651614	49.4533776855	51.6594763184	0.00035
0.1241	0.12485	45.6049611816	3.10575563758	37.3198352051	50.3725854492	0.00075
0.12485	0.12545	51.9811990356	2.18702560696	48.1664868164	55.5201489258	0.0006
0.12545	0.1268	42.9780696615	4.25927762742	28.6792822266	49.0856945801	0.00135
0.1268	0.1275	54.3120472935	2.29903219048	50.3725854492	57.3585644531	0.0007
0.1275	0.1279	29.8053117371	6.175432801	21.8771447754	40.9966662598	0.0004
0.1279	0.12835	42.712520752	2.94529238583	37.6875183105	47.2472790527	0.00045
0.12835	0.1296	51.1373663086	2.30949482629	45.7765466309	55.1524658203	0.00125
0.1296	0.12985	56.4025883789	1.21613653615	54.2332580566	57.7262475586	0.00025
0.12985	0.1304	43.0356362083	5.27401567776	33.6430041504	52.3948425293	0.00055
0.1304	0.1322	51.3377536011	2.80433702697	45.2250219727	56.9908813477	0.0018
0.1322	0.1325	33.6736444092	2.29474878748	30.5176977539	38.055201416	0.0003
0.1325	0.13465	48.8120699435	3.96510088865	40.812824707	57.1747229004	0.00215
0.13465	0.13595	44.8431972093	2.44102384605	40.4451416016	50.1887438965	0.0013
0.13595	0.1365	52.3781296609	2.09384962868	49.2695361328	56.2555151367	0.00055
0.1365	0.13705	45.6595565518	2.9770493253	38.6067260742	50.0049023437	0.00055
0.13705	0.13755	51.6778604736	3.26436548796	46.6957543945	56.8070397949	0.0005
0.13755	0.14135	45.0218286775	5.12744490969	32.9076379395	58.2777722168	0.0038
0.14135	0.1424	53.2440154157	2.93515284807	49.4533776855	60.6677124023	0.00105
0.1424	0.1427	48.5648101807	1.78688146918	45.2250219727	50.3725854492	0.0003
0.1427	0.1443	58.3007524109	2.09498218194	52.9463671875	62.5061279297	0.0016
0.1443	0.14455	50.2990488281	2.29205520322	47.2472790527	53.314050293	0.00025
0.14455	0.145	37.8917867025	5.43392317484	27.9439160156	45.5927050781	0.00045
0.145	0.14525	43.2763015137	0.983852936621	41.9158740234	44.305814209	0.00025
0.14525	0.14745	48.7806847312	4.69523603637	35.297578125	58.4616137695	0.0022
0.14745	0.1498	52.8290215155	3.82754808687	43.0189233398	61.7707617188	0.00235
0.1498	0.15355	44.9946072266	3.2325588613	36.5844689941	51.4756347656	0.00375
0.15355	0.15415	51.9045983887	3.16678599678	46.3280712891	55.8878320312	0.0006
0.15415	0.1544	44.0484360352	1.64268368419	41.7320324707	46.5119128418	0.00025
0.1544	0.15475	50.1099546596	5.7642522566	41.3643493652	56.6231982422	0.00035
0.15475	0.1556	57.5856628418	1.90170255663	54.2332580566	59.9323461914	0.00085
0.1556	0.1562	52.8084860229	2.80433702697	47.7988037109	56.9908813477	0.0006
0.1562	0.1565	42.712520752	7.30730023927	34.0106872559	54.6009411621	0.0003
0.1565	0.15805	49.1034856981	3.99852271271	40.6289831543	56.4393566895	0.00155
0.15805	0.1585	55.6222831217	3.7155516489	47.4311206055	60.6677124023	0.00045
0.1585	0.15895	40.9353857422	2.7199162881	36.4006274414	44.305814209	0.00045
0.15895	0.16025	45.8401840914	3.02638913308	39.7097753906	51.2917932129	0.0013
0.16025	0.16125	52.2385772095	1.70217324097	48.9018530273	55.1524658203	0.001
0.16125	0.1638	49.4389587402	2.46859965797	42.6512402344	53.8655749512	0.00255
0.1638	0.16555	52.5366631557	5.45452221195	35.8491027832	61.0353955078	0.00175
0.16555	0.1679	46.1012029899	3.41295963802	39.1582507324	51.4756347656	0.00235
0.1679	0.1684	29.6352583008	7.70899168541	21.1417785645	43.570447998	0.0005
0.1684	0.1724	39.6316427307	3.03363282122	30.8853808594	48.9018530273	0.004
0.1724	0.1734	39.9763456421	2.99242719135	34.1945288086	47.0634375	0.001
0.1734	0.17445	42.1960135324	2.19411569303	37.3198352051	47.0634375	0.00105
0.17445	0.17735	54.5470565691	4.17440373047	41.1805078125	62.5061279297	0.0029
0.17735	0.1776	47.0634375	3.22221329406	41.9158740234	50.3725854492	0.00025
0.1776	0.17815	31.8380143599	5.56119284399	24.0832434082	43.9381311035	0.00055
0.17815	0.18085	52.4084604221	3.19812522946	45.9603881836	60.6677124023	0.0027
0.18085	0.18135	57.1563387451	1.7983613355	54.4170996094	60.1161877441	0.0005
0.18135	0.18185	45.5743209229	1.7870495889	42.8350817871	48.5341699219	0.0005
0.18185	0.1821	41.9158740234	8.2577401772	27.3923913574	50.3725854492	0.00025
0.1821	0.1828	49.0594315011	2.82153975904	43.2027648926	54.6009411621	0.0007
0.1828	0.1839	46.2361505127	1.80105875951	40.812824707	49.821060791	0.0011
0.1839	0.18685	52.1642615987	2.75951158433	42.0997155762	58.6454553223	0.00295
0.18685	0.18735	38.6802626953	3.15565511313	32.539954834	42.6512402344	0.0005
0.18735	0.18985	47.195803418	4.34893736864	36.2167858887	53.8655749512	0.0025
0.18985	0.1902	38.6592522321	2.37619189154	34.3783703613	41.1805078125	0.00035
0.1902	0.1905	50.3419451904	1.92936335188	48.7180114746	54.2332580566	0.0003
0.1905	0.19105	42.5509630238	2.18561893911	38.055201416	45.2250219727	0.00055
0.19105	0.1914	37.8713598633	1.84366066076	35.6652612305	40.6289831543	0.00035
0.1914	0.19245	45.2775481306	1.90052288974	41.3643493652	47.7988037109	0.00105
0.19245	0.19285	48.1664868164	0.95968107981	46.5119128418	49.821060791	0.0004
0.19285	0.19315	40.6596234131	2.75643146785	34.7460534668	42.8350817871	0.0003
0.19315	0.19355	52.1190802002	2.25908282125	48.1664868164	55.336307373	0.0004
0.19355	0.1942	45.8755382362	4.97215543559	40.2613000488	55.5201489258	0.00065
0.1942	0.19535	55.2164107082	2.94725848759	50.556427002	62.322286377	0.00115
0.19535	0.1963	43.3285512181	4.89826584762	29.782331543	51.1079516602	0.00095
0.1963	0.197	49.7291400146	2.44264283628	47.0634375	55.8878320312	0.0007
0.197	0.1976	60.8975143433	1.39430011781	57.1747229004	63.0576525879	0.0006
0.1976	0.2001	42.5740267822	3.80015920495	35.8491027832	52.578684082	0.0025
0.2001	0.20205	49.4769471154	4.33895215407	34.1945288086	57.3585644531	0.00195
0.20205	0.2028	43.4723991699	2.05690866569	40.2613000488	47.0634375	0.00075
0.2028	0.20315	48.6392222377	0.910537576662	47.4311206055	49.821060791	0.00035
0.20315	0.2043	51.8433178711	3.366381038	45.5927050781	57.9100891113	0.00115
0.2043	0.20555	50.7990978516	1.64738444857	47.9826452637	53.8655749512	0.00125
0.20555	0.2058	43.8278261719	1.03082501286	42.2835571289	45.2250219727	0.00025
0.2058	0.20635	50.9575358443	1.85640776887	48.5341699219	53.8655749512	0.00055
0.20635	0.20795	55.8993221283	2.40840218278	50.556427002	60.6677124023	0.0016
0.20795	0.2087	44.9676437988	4.13530449695	38.055201416	52.578684082	0.00075
0.2087	0.2091	54.1872976685	1.15816530515	52.578684082	55.7039904785	0.0004
0.2091	0.2094	49.2695361328	5.4339615683	40.4451416016	57.9100891113	0.0003
0.2094	0.2113	43.715586066	5.16294549963	29.782331543	52.0271594238	0.0019
0.2113	0.21295	44.4283752441	2.74428262645	38.9744091797	49.2695361328	0.00165
0.21295	0.2141	40.812824707	3.01936527478	34.3783703613	45.9603881836	0.00115
0.2141	0.2144	51.6288360596	1.4057836215	49.0856945801	53.1302087402	0.0003
0.2144	0.21545	56.8508115932	1.91214133586	51.6594763184	60.4838708496	0.00105
0.21545	0.21605	41.0426266479	4.44724647746	31.0692224121	49.2695361328	0.0006
0.21605	0.2167	57.1888645583	2.85030719363	50.3725854492	61.9546032715	0.00065
0.2167	0.21775	53.6904877581	2.336118548	48.3503283691	57.3585644531	0.00105
0.21775	0.21895	42.2375967407	2.42866334645	38.2390429687	47.2472790527	0.0012
0.21895	0.22035	49.3286280605	5.9555368091	37.6875183105	59.3808215332	0.0014
0.22035	0.222	45.5648502974	3.17750656371	38.6067260742	51.8433178711	0.00165
0.222	0.22225	50.0049023437	0.479400117105	49.6372192383	50.9241101074	0.00025
0.22225	0.22625	50.3289230804	4.65760349299	34.5622119141	57.9100891113	0.004
0.22625	0.2268	55.1357529519	1.30102998632	52.3948425293	57.3585644531	0.00055
0.2268	0.22795	51.5875383195	4.68917067059	41.9158740234	57.9100891113	0.00115
0.22795	0.22925	36.5561856783	5.10488386831	22.9801940918	44.4896557617	0.0013
0.22925	0.2313	46.4087822147	3.87357946672	38.2390429687	52.9463671875	0.00205
0.2313	0.23215	53.7574328613	2.76666272496	46.8795959473	58.2777722168	0.00085
0.23215	0.2325	39.3946184431	5.4294112288	33.0914794922	48.1664868164	0.00035
0.2325	0.23495	49.3520772381	3.74376689602	41.7320324707	58.829296875	0.00245
0.23495	0.2357	52.7625256348	2.23552134446	48.3503283691	56.071673584	0.00075
0.2357	0.2363	40.7515441895	4.51587938424	33.4591625977	50.7402685547	0.0006
0.2363	0.23715	52.7084545898	3.47773931345	46.1442297363	58.829296875	0.00085
0.23715	0.23845	55.5130780968	1.99278239994	50.7402685547	59.1969799805	0.0013
0.23845	0.24025	51.8228910319	4.24271400033	42.6512402344	57.5424060059	0.0018
0.24025	0.24195	46.5876123047	3.35749406573	38.9744091797	54.6009411621	0.0017
0.24195	0.2432	48.7400724609	2.45072305481	41.3643493652	53.314050293	0.00125
