start	end	mean	std	min	max	duration
0.0	0.00025	132.182076416	43.0985143854	105.708892822	218.036081543	0.00025
0.00025	0.0008	103.669922874	2.6263144077	99.8259631348	109.56956543	0.00055
0.0008	0.00175	98.9261071135	10.6837918506	87.6924206543	120.967741699	0.00095
0.00175	0.0021	141.111523263	3.29284971665	134.204333496	144.683302002	0.00035
0.0021	0.00235	202.740464355	36.5635660581	142.293361816	234.214138184	0.00025
0.00235	0.0026	139.646043457	0.70341919915	138.616530762	140.822629395	0.00025
0.0026	0.00295	145.523720529	16.8733690885	135.858907471	186.415334473	0.00035
0.00295	0.0036	110.828172983	13.5220133997	93.3915087891	132.549759521	0.00065
0.0036	0.0044	139.351896973	4.54984630108	131.998234863	150.566231689	0.0008
0.0044	0.0061	144.710337524	3.88534603426	134.204333496	150.382390137	0.0017
0.0061	0.0068	147.296478359	1.32237927798	145.050985107	150.382390137	0.0007
0.0068	0.0076	149.509142761	2.22469168913	145.786351318	152.956171875	0.0008
0.0076	0.00785	136.814883545	2.05508215294	132.733601074	138.248847656	0.00025
0.00785	0.00845	148.911657715	4.05008128483	140.271104736	155.346112061	0.0006
0.00845	0.0088	139.772106236	5.04688644237	132.549759521	147.992449951	0.00035
0.0088	0.0093	129.369300659	3.76677838063	125.563780518	138.616530762	0.0005
0.0093	0.00955	114.900970459	10.6735815366	94.3107165527	123.72536499	0.00025
0.00955	0.0099	136.725589076	5.73558226376	128.689086914	145.050985107	0.00035
0.0099	0.01055	147.921741662	4.08005824477	138.065006104	153.691538086	0.00065
0.01055	0.01085	142.630404663	1.15501990319	140.822629395	144.315618896	0.0003
0.01085	0.0138	149.522385585	3.19149608241	142.109520264	156.081478271	0.00295
0.0138	0.01405	148.249828125	4.61233505734	142.477203369	153.32385498	0.00025
0.01405	0.0151	148.123765346	1.28143014102	145.050985107	150.198548584	0.00105
0.0151	0.0184	141.415936224	3.84935433123	134.572016602	153.507696533	0.0033
0.0184	0.01875	146.469191371	2.01079847168	142.844886475	148.360133057	0.00035
0.01875	0.02275	148.978300278	1.73952479877	145.23482666	153.507696533	0.004
0.02275	0.02385	147.816964833	1.92693284958	141.925678711	150.750073242	0.0011
0.02385	0.0242	149.778339321	4.8168233838	141.557995605	154.426904297	0.00035
0.0242	0.02465	131.05860026	11.7946911451	105.341209717	143.028728027	0.00045
0.02465	0.02545	149.440202179	3.80327419176	142.844886475	154.794587402	0.0008
0.02545	0.0275	141.91222689	2.81996000741	135.12354126	146.889400635	0.00205
0.0275	0.02775	135.711834229	7.35494888766	121.151583252	140.454946289	0.00025
0.02775	0.03175	150.499589127	2.7969067631	144.867143555	156.816844482	0.004
0.03175	0.0325	149.218060303	1.67510045396	146.521717529	152.58848877	0.00075
0.0325	0.03365	154.826559846	2.17433188419	150.198548584	159.206784668	0.00115
0.03365	0.0348	143.260528246	2.87538766955	137.881164551	147.808608398	0.00115
