start	end	mean	std	min	max	duration
0.0	0.00025	114.790665527	38.5465542407	87.1408959961	188.437591553	0.00025
0.00025	0.00075	86.056230835	1.17558012409	83.8317480469	88.0601037598	0.0005
0.00075	0.001	89.8617509766	5.31222565209	84.9347973633	99.8259631348	0.00025
0.001	0.0014	143.924955597	8.08194183252	126.666829834	152.220805664	0.0004
0.0014	0.0025	145.2933217	2.30778329146	141.741837158	149.647023926	0.0011
0.0025	0.0037	126.207225952	10.4493615185	103.502794189	141.006470947	0.0012
0.0037	0.0064	133.656213311	6.02364844754	117.842435303	144.499460449	0.0027
0.0064	0.00805	142.527341974	3.25525035182	134.939699707	147.624766846	0.00165
0.00805	0.0088	129.951465576	8.52725393291	112.511030273	144.683302002	0.00075
0.0088	0.01065	140.936909279	4.62809460097	127.76987915	150.566231689	0.00185
0.01065	0.0111	128.586952718	3.5691481245	122.806157227	133.285125732	0.00045
0.0111	0.01175	141.7276955	3.37793266256	136.594273682	149.27934082	0.00065
0.01175	0.01215	132.618700104	3.26019228783	127.218354492	137.329639893	0.0004
0.01215	0.0128	143.537827712	2.00891197731	139.719580078	147.808608398	0.00065
0.0128	0.0137	142.262721558	3.35884884101	134.572016602	146.521717529	0.0009
0.0137	0.01415	133.10128418	4.85239554274	124.460731201	138.248847656	0.00045
0.01415	0.0146	120.70219279	4.75870828843	114.900970459	127.76987915	0.00045
0.0146	0.0151	132.09015564	3.07213481734	127.034512939	137.329639893	0.0005
0.0151	0.0154	139.750220337	3.29792251858	134.572016602	144.315618896	0.0003
0.0154	0.016	104.590523376	3.57701236645	98.7229138184	110.672614746	0.0006
0.016	0.0168	125.368448868	12.0420547677	97.619864502	140.271104736	0.0008
0.0168	0.0183	140.908422119	4.95934713928	127.218354492	148.176291504	0.0015
0.0183	0.01925	129.38574964	7.05151311174	109.753406982	139.535738525	0.00095
0.01925	0.02025	80.4398713989	4.6550318417	72.8012548828	93.3915087891	0.001
0.02025	0.0205	109.790175293	13.105930068	84.9347973633	123.541523438	0.00025
0.0205	0.02385	141.360434534	5.20915948935	126.299146729	149.463182373	0.00335
0.02385	0.0244	119.480296409	7.93852454149	109.937248535	134.939699707	0.00055
0.0244	0.02725	136.242717028	5.53095081517	119.68085083	145.418668213	0.00285
0.02725	0.0281	120.664943848	12.4312048734	100.19364624	139.351896973	0.00085
0.0281	0.02975	135.981468506	5.51165524101	121.519266357	148.176291504	0.00165
0.02975	0.0313	122.290214804	11.6093706057	105.892734375	143.028728027	0.00155
0.0313	0.03285	143.627695667	2.00246477825	140.638787842	149.27934082	0.00155
0.03285	0.0337	131.965792236	11.8551157497	108.834199219	149.27934082	0.00085
0.0337	0.0343	148.115010986	3.17478032692	143.396411133	153.875379639	0.0006
0.0343	0.03555	135.572114648	3.68273865313	129.05677002	143.396411133	0.00125
0.03555	0.0358	112.511030273	9.2748017804	105.157368164	130.527502441	0.00025
0.0358	0.0364	129.317212219	2.92462032536	125.196097412	135.491224365	0.0006
0.0364	0.03685	124.50158488	8.15734512491	109.385723877	137.881164551	0.00045
0.03685	0.0373	126.380854085	9.97729299681	108.466516113	138.065006104	0.00045
0.0373	0.039	144.391318359	2.19395222047	140.271104736	148.543974609	0.0017
0.039	0.0396	119.726811218	8.94678504964	102.583586426	134.572016602	0.0006
0.0396	0.04105	136.683024776	12.1550024865	105.157368164	152.036964111	0.00145
0.04105	0.0434	129.717817305	8.26375183332	110.672614746	141.557995605	0.00235
0.0434	0.0445	133.285125732	2.8641975409	128.321403809	137.697322998	0.0011
0.0445	0.04475	110.378468262	4.25719244365	105.892734375	115.63633667	0.00025
0.04475	0.04505	127.586037598	3.88249682089	120.967741699	132.182076416	0.0003
0.04505	0.04845	128.791821899	9.03717732082	100.561329346	143.028728027	0.0034
0.04845	0.05015	138.886885986	5.60751930449	123.173840332	148.543974609	0.0017
0.05015	0.0506	146.909827474	1.51213807621	143.764094238	149.27934082	0.00045
0.0506	0.0512	141.925678711	2.04441946331	138.616530762	144.315618896	0.0006
0.0512	0.05175	144.817004949	1.41122336802	142.844886475	148.176291504	0.00055
0.05175	0.05525	134.965962786	7.94723546712	109.201882324	146.154034424	0.0035
0.05525	0.05765	118.04925705	12.192799553	96.1491320801	139.16805542	0.0024
0.05765	0.05825	142.431242981	5.86620937922	134.204333496	155.713795166	0.0006
0.05825	0.05875	134.976468018	2.14835196531	132.917442627	139.719580078	0.0005
0.05875	0.05935	145.771031189	1.23657266903	143.764094238	147.440925293	0.0006
0.05935	0.06065	142.342857619	1.92041683657	139.16805542	147.992449951	0.0013
0.06065	0.06465	143.191887405	3.58420238899	134.939699707	149.095499268	0.004
0.06465	0.0653	143.834802528	1.28292197665	141.1903125	145.602509766	0.00065
0.0653	0.0673	141.985427216	4.43861958107	129.608294678	149.830865479	0.002
0.0673	0.06835	125.51125436	7.14973435516	115.268653564	142.477203369	0.00105
0.06835	0.06975	148.189423043	3.08954177098	136.778115234	152.404647217	0.0014
0.06975	0.07075	138.956637634	6.06071676802	125.379938965	147.992449951	0.001
0.07075	0.0711	118.315170724	7.78043437214	106.995783691	131.446710205	0.00035
0.0711	0.0725	112.228702175	2.1283932824	107.363466797	115.820178223	0.0014
0.0725	0.073	101.16800647	3.55632443625	94.6783996582	107.914991455	0.0005
0.073	0.07395	130.798426835	4.25179404099	120.783900146	137.697322998	0.00095
0.07395	0.07485	144.765009359	1.51750931996	142.109520264	147.25708374	0.0009
0.07485	0.07515	148.881017456	1.07415850259	146.889400635	149.830865479	0.0003
0.07515	0.07805	124.070860322	6.48362993481	108.282674561	141.741837158	0.0029
0.07805	0.07865	140.776669006	3.38997459181	135.12354126	147.624766846	0.0006
0.07865	0.0796	132.820683915	2.66636534356	127.76987915	137.881164551	0.00095
0.0796	0.0804	141.1903125	2.6553810663	136.778115234	146.705559082	0.0008
0.0804	0.08125	137.102541504	2.64353775482	133.285125732	145.418668213	0.00085
0.08125	0.08265	120.107625863	6.16937487639	108.282674561	135.858907471	0.0014
0.08265	0.0829	98.4655356445	18.4672843196	81.0741247559	122.806157227	0.00025
0.0829	0.08315	129.534758057	1.23379461487	128.137562256	131.814393311	0.00025
0.08315	0.0843	137.321646782	3.29512062087	129.608294678	143.764094238	0.00115
0.0843	0.0861	126.442134603	3.90831150758	118.026276855	134.755858154	0.0018
0.0861	0.0883	137.183402294	6.7800337247	116.004019775	146.889400635	0.0022
0.0883	0.08885	133.084571311	2.85501583161	128.872928467	138.065006104	0.00055
0.08885	0.09265	137.697322998	3.24262971823	129.975977783	146.521717529	0.0038
0.09265	0.09315	135.454456055	1.16503918179	133.468967285	137.513481445	0.0005
0.09315	0.09495	130.338554179	3.32287528217	121.335424805	138.432689209	0.0018
0.09495	0.09555	119.558289795	5.24584138573	110.672614746	129.79213623	0.0006
0.09555	0.0961	141.039896684	2.31459651928	136.778115234	145.23482666	0.00055
0.0961	0.09855	134.778369365	3.5637813009	127.218354492	141.925678711	0.00245
0.09855	0.09925	129.80526777	3.47599068118	123.909206543	136.961956787	0.0007
0.09925	0.10225	137.810691956	5.0037437647	127.586037598	150.750073242	0.003
0.10225	0.1028	140.722352184	1.24283524273	138.248847656	143.396411133	0.00055
0.1028	0.1068	129.394578873	6.85715707108	107.179625244	144.499460449	0.004
0.1068	0.10715	130.474976283	2.06294771703	127.034512939	134.388175049	0.00035
0.10715	0.10785	123.699101911	2.76274608626	117.474752197	127.402196045	0.0007
0.10785	0.10835	134.755858154	4.31851594546	126.666829834	142.844886475	0.0005
0.10835	0.10875	150.29046936	4.70415294034	141.925678711	155.897636719	0.0004
0.10875	0.11115	146.123394165	1.61378493683	143.028728027	150.014707031	0.0024
0.11115	0.1115	147.992449951	5.458046627	138.800372314	154.61074585	0.00035
0.1115	0.112	145.988577026	0.860134881541	144.131777344	147.073242188	0.0005
0.112	0.1149	141.145936953	2.08197681803	134.572016602	146.705559082	0.0029
0.1149	0.11825	149.21348713	1.53868670288	143.947935791	152.772330322	0.00335
0.11825	0.11865	140.753688812	5.82007158759	131.630551758	152.220805664	0.0004
0.11865	0.11915	151.687665161	1.62041494556	148.911657715	154.426904297	0.0005
0.11915	0.12015	148.350940979	2.07462158079	144.867143555	152.220805664	0.001
0.12015	0.1211	134.959051449	3.39138940365	127.953720703	140.087263184	0.00095
0.1211	0.1227	146.803224907	2.338107705	142.109520264	151.3015979	0.0016
0.1227	0.1267	131.147967682	5.63110419766	113.062554932	143.947935791	0.004
0.1267	0.12795	134.174918848	4.33107600385	127.034512939	143.947935791	0.00125
0.12795	0.1293	126.156158854	9.19348471128	107.914991455	141.1903125	0.00135
0.1293	0.1296	149.003578491	4.74409767189	141.374154053	154.794587402	0.0003
0.1296	0.13345	155.057218192	1.85017922203	149.095499268	160.309833984	0.00385
0.13345	0.1337	153.32385498	1.14514252417	151.485439453	154.61074585	0.00025
0.1337	0.13435	150.255115216	1.39709274036	147.624766846	152.404647217	0.00065
0.13435	0.1346	146.742327393	0.783432531782	145.602509766	147.808608398	0.00025
0.1346	0.1376	144.830375244	4.58840918921	133.10128418	151.853122559	0.003
0.1376	0.1379	154.181782227	1.30284167467	151.669281006	155.713795166	0.0003
0.1379	0.13815	149.389645752	5.47909515472	139.351896973	154.61074585	0.00025
0.13815	0.1416	118.636417661	8.3235739317	101.664378662	142.477203369	0.00345
0.1416	0.14305	137.729019817	3.84420615151	127.586037598	145.418668213	0.00145
0.14305	0.14345	134.755858154	6.81516778343	121.886949463	143.947935791	0.0004
0.14345	0.14435	113.481305135	6.03225866323	104.2381604	123.72536499	0.0009
0.14435	0.1449	127.552611861	7.28347496494	116.187861328	144.499460449	0.00055
0.1449	0.1458	112.511030273	4.16346889849	103.502794189	118.393959961	0.0009
0.1458	0.14695	129.22462535	6.80352272007	119.313167725	142.109520264	0.00115
