start	end	mean	std	min	max	duration
0.0	0.00025	138.138542725	45.4756672129	109.018040771	228.698891602	0.00025
0.00025	0.0007	116.39212972	2.16389559176	111.775664062	119.129326172	0.00045
0.0007	0.00095	110.525541504	1.22720261072	108.282674561	111.775664062	0.00025
0.00095	0.0017	117.156093506	1.78047061103	112.694871826	119.68085083	0.00075
0.0017	0.002	106.873222656	7.86351066695	93.3915087891	116.739385986	0.0003
0.002	0.006	113.319933105	4.57638088475	95.4137658691	119.497009277	0.004
0.006	0.0067	115.544415894	3.86676458717	107.914991455	119.68085083	0.0007
0.0067	0.0072	116.978380005	0.801557602976	115.63633667	118.210118408	0.0005
0.0072	0.0112	112.317996643	6.20658584432	95.9652905273	122.438474121	0.004
0.0112	0.0134	112.73247578	4.20167254441	100.929012451	118.026276855	0.0022
0.0134	0.01385	97.2930350749	1.97961261168	94.6783996582	100.377487793	0.00045
0.01385	0.01545	106.978548546	7.27617823358	94.8622412109	118.577801514	0.0016
0.01545	0.01735	112.893227186	4.29418226918	99.0905969238	119.68085083	0.0019
0.01735	0.0178	98.477791748	3.54792499212	91.0015686035	102.583586426	0.00045
0.0178	0.0218	114.135729996	3.91375779355	99.8259631348	120.232375488	0.004
0.0218	0.02225	114.492433675	4.01261326867	108.098833008	120.048533936	0.00045
0.02225	0.0241	113.246396484	6.6849000623	95.4137658691	120.783900146	0.00185
0.0241	0.0244	103.410873413	2.37041565344	99.8259631348	106.628100586	0.0003
0.0244	0.0281	114.70470718	3.71308906546	102.21590332	120.600058594	0.0037
0.0281	0.0318	109.519878524	7.33421485729	91.369251709	120.600058594	0.0037
0.0318	0.03355	116.492513044	1.97561207546	112.143347168	120.600058594	0.00175
0.03355	0.0356	112.74867911	4.86199749522	102.032061768	118.761643066	0.00205
0.0356	0.0375	102.960945402	8.38658054667	84.1994311523	120.416217041	0.0019
0.0375	0.03795	115.779324544	1.59512558153	113.062554932	118.577801514	0.00045
0.03795	0.03865	110.751403983	5.37052673595	98.9067553711	119.313167725	0.0007
0.03865	0.03985	116.042320099	2.45560934279	110.488773193	119.864692383	0.0012
0.03985	0.04035	97.3624863281	3.00084381256	92.8399841309	102.767427979	0.0005
0.04035	0.0419	113.329421702	4.73538679391	101.112854004	120.783900146	0.00155
0.0419	0.04255	106.953358718	9.37776403572	87.1408959961	117.65859375	0.00065
0.04255	0.043	114.349445801	1.16271607045	111.224139404	115.452495117	0.00045
0.043	0.047	112.745428253	6.53614087136	89.5308361816	123.357681885	0.004
0.047	0.051	112.864925262	5.33867251498	89.8985192871	119.864692383	0.004
0.051	0.055	112.903991592	5.18955623207	94.6783996582	120.232375488	0.004
0.055	0.05525	115.489263428	4.04351126371	108.098833008	120.048533936	0.00025
0.05525	0.05565	99.9408641052	5.40689344202	94.6783996582	112.143347168	0.0004
0.05565	0.05965	112.005466003	5.38325455014	99.8259631348	122.438474121	0.004
0.05965	0.06015	109.404108032	3.8046319145	102.767427979	113.981762695	0.0005
0.06015	0.0609	115.991763672	3.08099038712	110.121090088	120.048533936	0.00075
0.0609	0.0624	106.78130188	6.78141681599	96.5168151855	118.210118408	0.0015
0.0624	0.0664	113.715192444	5.06323300104	98.9067553711	120.783900146	0.004
