start	end	mean	std	min	max	duration
0.0	0.00025	193.143935303	51.4809658946	100.745170898	231.088831787	0.00025
0.00025	0.00425	229.314760803	1.8750711865	224.654377441	233.478771973	0.004
0.00425	0.00515	227.71840332	1.85367234934	224.102852783	230.721148682	0.0009
0.00515	0.00545	230.874349976	1.19810856198	228.882733154	232.559564209	0.0003
0.00545	0.00665	228.583990631	0.892487941141	226.860476074	230.353465576	0.0012
0.00665	0.0069	204.137660156	39.3231193856	126.666829834	232.375722656	0.00025
0.0069	0.01015	228.990209754	2.375623434	223.18364502	233.478771973	0.00325
0.01015	0.0104	213.77095752	18.7361151366	177.774781494	226.676634521	0.00025
0.0104	0.0144	228.795408417	2.15337539269	223.18364502	235.133345947	0.004
0.0144	0.0167	228.758839934	1.91938296389	225.022060547	233.662613525	0.0023
0.0167	0.0172	143.782478394	28.306280348	118.945484619	207.74095459	0.0005
0.0172	0.0204	228.759214611	1.84273494854	224.470535889	233.662613525	0.0032
0.0204	0.02115	127.463476563	5.3039341157	117.65859375	137.881164551	0.00075
0.02115	0.0214	141.557995605	1.78997863823	138.984213867	143.764094238	0.00025
0.0214	0.0254	148.863399307	4.55140075981	131.262868652	158.103735352	0.004
0.0254	0.0273	150.450121235	2.50563966187	145.418668213	155.529953613	0.0019
0.0273	0.0276	141.895038452	2.41436684719	137.513481445	145.786351318	0.0003
0.0276	0.0316	147.707495544	3.9227561527	134.572016602	154.426904297	0.004
0.0316	0.03355	148.845663311	3.85752585652	137.697322998	155.897636719	0.00195
0.03355	0.0343	119.754387451	4.27567657562	113.981762695	129.240611572	0.00075
0.0343	0.03485	142.243223211	1.46673870133	139.903421631	145.418668213	0.00055
0.03485	0.03845	147.129415995	2.96223944707	138.616530762	155.346112061	0.0036
0.03845	0.03885	149.233380432	0.614908085388	148.176291504	150.198548584	0.0004
0.03885	0.0394	146.120608687	2.01817834188	142.844886475	150.750073242	0.00055
0.0394	0.04325	151.366061821	2.25777409646	145.418668213	156.63300293	0.00385
0.04325	0.0435	151.558976074	3.4030059632	147.440925293	155.529953613	0.00025
0.0435	0.0475	149.295426956	2.64393200087	142.109520264	155.346112061	0.004
0.0475	0.0513	150.050991548	2.63407156103	143.947935791	156.816844482	0.0038
0.0513	0.05155	149.536718994	1.05672917701	147.992449951	151.3015979	0.00025
0.05155	0.05295	148.077804958	3.99360212093	135.858907471	153.507696533	0.0014
0.05295	0.0536	152.036964111	1.95226598925	149.830865479	156.63300293	0.00065
0.0536	0.054	133.928571167	2.13999780078	129.424453125	136.594273682	0.0004
0.054	0.05425	120.673595215	1.3338334968	119.313167725	122.989998779	0.00025
0.05425	0.05695	114.757982585	2.73681532754	108.466516113	120.967741699	0.0027
0.05695	0.0572	107.142856934	3.50245901976	102.032061768	111.775664062	0.00025
0.0572	0.05765	119.558289795	3.81517364101	114.533287354	127.402196045	0.00045
0.05765	0.05805	111.660763092	1.91039924988	108.098833008	114.900970459	0.0004
0.05805	0.06025	117.854969954	3.58060042301	109.56956543	125.74762207	0.0022
0.06025	0.06195	114.717128906	1.8869787597	109.56956543	117.842435303	0.0017
0.06195	0.06315	111.262439728	1.64088169557	106.995783691	113.981762695	0.0012
0.06315	0.0634	115.489263428	1.14750121364	113.61407959	117.107069092	0.00025
0.0634	0.06505	109.413578658	3.01577627582	100.19364624	115.820178223	0.00165
0.06505	0.06545	76.7308680725	11.6005831591	67.837532959	101.480537109	0.0004
0.06545	0.06605	74.7469113159	3.20842429361	69.3082653809	80.7064416504	0.0006
0.06605	0.06675	76.4124282401	1.20874376516	74.6396704102	78.3165014648	0.0007
0.06675	0.06735	68.9559024048	1.86647972685	65.4475927734	71.5143640137	0.0006
0.06735	0.06815	82.5448571777	2.73300116156	76.845769043	87.5085791016	0.0008
0.06815	0.06895	89.2665639496	2.71747475342	83.0963818359	94.3107165527	0.0008
0.06895	0.06935	83.6938668823	0.54186498521	82.7286987305	84.3832727051	0.0004
0.06935	0.07265	80.3638278476	2.1374565224	76.4780859375	88.4277868652	0.0033
0.07265	0.073	87.7449468122	0.790514314108	86.9570544434	89.5308361816	0.00035
0.073	0.07375	84.8735168457	3.44241637072	77.7649768066	89.7146777344	0.00075
0.07375	0.0754	90.1937799627	2.13049562371	84.1994311523	93.7591918945	0.00165
0.0754	0.0758	93.9200532532	0.708669841176	92.4723010254	95.0460827637	0.0004
0.0758	0.07665	99.0365258789	3.12038186452	93.2076672363	105.341209717	0.00085
0.07665	0.0774	79.0396115723	10.7408088769	59.0131384277	91.7369348145	0.00075
0.0774	0.0784	81.3315029297	4.00479317737	72.6174133301	88.0601037598	0.001
0.0784	0.07875	96.5168151855	1.8927646315	92.2884594727	98.7229138184	0.00035
0.07875	0.0801	104.108790419	1.55013856047	99.8259631348	107.363466797	0.00135
0.0801	0.0812	98.3385178445	1.70299126853	95.4137658691	101.848220215	0.0011
0.0812	0.082	90.1513014221	4.78247598635	83.6479064941	100.19364624	0.0008
0.082	0.0831	67.9963052091	5.91659737831	61.0353955078	85.854005127	0.0011
0.0831	0.08375	90.5490355506	3.89427469189	82.9125402832	98.5390722656	0.00065
0.08375	0.0847	95.5589039371	2.40039624211	90.0823608398	99.4582800293	0.00095
0.0847	0.08595	87.6556523437	1.95322457486	82.7286987305	91.0015686035	0.00125
0.08595	0.08645	92.3068436279	1.7870495889	88.2439453125	94.4945581055	0.0005
0.08645	0.08675	79.5114715576	2.46592224041	76.2942443848	82.9125402832	0.0003
0.08675	0.08745	73.9305672782	1.48844711186	70.59515625	76.4780859375	0.0007
0.08745	0.08775	94.2187957764	2.24344451322	90.0823608398	97.619864502	0.0003
0.08775	0.08975	100.143089813	2.44930062615	94.126875	105.892734375	0.002
0.08975	0.09095	79.0671878052	3.96430365532	73.7204626465	93.5753503418	0.0012
0.09095	0.09125	87.2328167725	1.88904091231	84.9347973633	90.2662023926	0.0003
0.09125	0.09205	93.0812761688	1.94746129037	87.3247375488	95.5976074219	0.0008
0.09205	0.09305	97.4360229492	2.41805809619	93.3915087891	101.848220215	0.001
0.09305	0.0934	90.8702532087	6.17266168255	84.7509558105	100.19364624	0.00035
0.0934	0.09425	86.3406445312	2.35595925635	80.5226000977	90.633885498	0.00085
0.09425	0.0946	99.8784892927	2.82886400713	96.7006567383	104.789685059	0.00035
0.0946	0.09505	91.369251709	2.89254429311	87.6924206543	95.4137658691	0.00045
0.09505	0.09575	85.6307689558	1.87376531579	82.9125402832	90.2662023926	0.0007
0.09575	0.0974	79.6646728516	1.69261747266	75.0073535156	82.361015625	0.00165
0.0974	0.0983	90.1947084554	1.83855737492	86.7732128906	93.3915087891	0.0009
0.0983	0.09875	96.8232177734	1.42666520052	95.2299243164	99.2744384766	0.00045
0.09875	0.1003	90.9897078582	1.80304786441	87.1408959961	94.4945581055	0.00155
0.1003	0.1006	96.9764190674	0.70205652607	96.1491320801	98.3552307129	0.0003
