start	end	mean	std	min	max	duration
0.0	0.0004	118.968464813	43.2603664426	98.3552307129	233.29493042	0.0004
0.0004	0.00065	129.387684814	4.23618171932	123.72536499	135.491224365	0.00025
0.00065	0.00125	117.90371582	4.85954890778	104.605843506	123.72536499	0.0006
0.00125	0.0025	120.122070557	1.32977311144	118.210118408	122.438474121	0.00125
0.0025	0.004	115.360574341	2.44803971226	111.959505615	122.070791016	0.0015
0.004	0.0045	114.66197644	0.394724553479	113.981762695	115.268653564	0.0005
0.0045	0.00495	114.553714193	1.46419264164	112.878713379	117.474752197	0.00045
0.00495	0.0055	116.204574197	4.57658031267	112.143347168	125.74762207	0.00055
0.0055	0.00945	115.1941861	1.53242155267	111.775664062	120.416217041	0.00395
0.00945	0.00975	125.870183105	1.3825514941	123.541523438	127.586037598	0.0003
0.00975	0.01045	120.061665475	1.45665415768	117.474752197	122.438474121	0.0007
0.01045	0.0112	127.549269287	1.85209149554	123.72536499	130.527502441	0.00075
0.0112	0.01205	118.469659424	2.16246326644	114.533287354	121.519266357	0.00085
0.01205	0.0127	120.515208646	0.992941784296	119.313167725	123.173840332	0.00065
0.0127	0.01325	108.917763561	2.89976695825	104.973526611	114.533287354	0.00055
0.01325	0.01475	115.403470703	1.80310568641	112.878713379	120.783900146	0.0015
0.01475	0.0153	113.563940985	1.05198180867	111.224139404	115.084812012	0.00055
0.0153	0.0167	120.711676679	4.53665232417	112.878713379	127.218354492	0.0014
0.0167	0.01705	103.266426479	1.91486484298	100.19364624	106.811942139	0.00035
0.01705	0.0181	112.257153843	3.21114399045	106.995783691	118.945484619	0.00105
0.0181	0.01855	103.952184652	1.45303618076	101.480537109	105.52505127	0.00045
0.01855	0.01895	109.339763489	5.25699251666	100.377487793	115.268653564	0.0004
0.01895	0.0201	113.134492931	2.13070013427	109.753406982	117.842435303	0.00115
0.0201	0.0207	115.774217834	0.596305410396	114.533287354	116.739385986	0.0006
0.0207	0.02135	110.587764799	2.98063747433	104.422001953	115.452495117	0.00065
0.02135	0.02195	108.068192749	0.790138551147	107.179625244	109.937248535	0.0006
0.02195	0.0233	111.768855116	1.02356379875	109.385723877	113.981762695	0.00135
0.0233	0.02375	100.826878255	2.34330659406	97.4360229492	105.708892822	0.00045
0.02375	0.0253	109.231534188	2.49553858825	102.399744873	113.797921143	0.00155
0.0253	0.02565	96.0966059222	1.13631453419	93.7591918945	97.0683398437	0.00035
0.02565	0.0259	69.1979604492	1.03736169861	67.837532959	70.9628393555	0.00025
0.0259	0.02635	66.3872273763	0.931159206604	64.8960681152	68.2052160645	0.00045
0.02635	0.02685	89.5492203369	3.78235844709	82.1771740723	96.7006567383	0.0005
0.02685	0.0276	76.0246101074	3.41230700268	72.4335717773	84.9347973633	0.00075
0.0276	0.02785	93.9062651367	3.52937478848	88.0601037598	98.5390722656	0.00025
0.02785	0.0283	82.1158935547	0.70405954448	80.7064416504	83.0963818359	0.00045
0.0283	0.0292	94.7805338542	2.83896323482	89.8985192871	99.2744384766	0.0009
0.0292	0.02955	82.2822263881	1.07132761692	80.5226000977	84.0155895996	0.00035
0.02955	0.03045	77.0193971761	1.47515866917	74.088145752	79.7872338867	0.0009
0.03045	0.03095	84.4751934814	3.92427439517	78.1326599121	89.7146777344	0.0005
0.03095	0.03155	92.7480633545	1.8391813743	88.9793115234	95.7814489746	0.0006
0.03155	0.0341	99.5628173828	1.62211532653	94.6783996582	104.054318848	0.00255
0.0341	0.03435	88.7219333496	0.97695829711	87.876262207	90.4500439453	0.00025
0.03435	0.03475	63.838979187	9.51224601101	56.4393566895	81.6256494141	0.0004
0.03475	0.03515	89.2320936584	1.70472154051	85.6701635742	91.7369348145	0.0004
0.03515	0.0355	102.925006452	1.71737243417	99.4582800293	105.52505127	0.00035
0.0355	0.0359	104.422001953	0.535985625134	103.870477295	105.52505127	0.0004
0.0359	0.03635	92.6765694173	3.58733914365	88.0601037598	99.8259631348	0.00045
0.03635	0.03675	103.709615936	2.20118593389	98.7229138184	106.26041748	0.0004
0.03675	0.03745	94.3107165527	2.37778786857	91.1854101563	101.296695557	0.0007
0.03745	0.0379	71.8820471191	1.3974108036	70.2274731445	74.4558288574	0.00045
0.0379	0.03815	62.5796645508	6.55631663118	56.8070397949	70.7789978027	0.00025
0.03815	0.04025	95.6763966588	1.46092925972	91.9207763672	99.8259631348	0.0021
0.04025	0.0424	86.6364005723	1.26259291192	83.8317480469	89.5308361816	0.00215
0.0424	0.0434	91.4979407959	1.61330782821	88.2439453125	93.9430334473	0.001
0.0434	0.04385	75.6405855306	3.348755857	72.8012548828	84.7509558105	0.00045
0.04385	0.04545	100.411958084	3.32869916038	91.369251709	105.52505127	0.0016
0.04545	0.04605	71.6982055664	1.76494273897	68.5728991699	74.8235119629	0.0006
0.04605	0.0467	95.8097322904	1.59431121977	93.7591918945	98.5390722656	0.00065
0.0467	0.0481	98.0269422259	1.580974094	95.0460827637	100.745170898	0.0014
0.0481	0.04835	93.5385820313	7.65664202851	81.4418078613	101.664378662	0.00025
0.04835	0.0486	80.7799782715	0.527724534257	79.7872338867	81.2579663086	0.00025
0.0486	0.04915	83.564342152	2.87636185938	79.603392334	88.0601037598	0.00055
0.04915	0.0503	78.915984789	1.64184025519	76.6619274902	83.8317480469	0.00115
0.0503	0.0516	88.5621326153	1.42545175895	86.2216882324	91.5530932617	0.0013
0.0516	0.05195	94.2056642369	0.779088825859	93.0238256836	95.2299243164	0.00035
0.05195	0.0527	97.3747424316	1.3882438192	95.4137658691	100.19364624	0.00075
0.0527	0.05295	94.8622412109	5.69256098707	83.8317480469	99.2744384766	0.00025
0.05295	0.05435	72.4138744681	2.77913607084	68.3890576172	79.9710754395	0.0014
0.05435	0.055	57.7686725323	2.9309758765	53.4978918457	67.102166748	0.00065
0.055	0.0572	97.4610922519	1.93116815039	93.2076672363	100.929012451	0.0022
0.0572	0.0582	100.947396606	1.02671845118	99.4582800293	102.951269531	0.001
0.0582	0.05885	102.470453163	1.65620490056	99.4582800293	105.341209717	0.00065
0.05885	0.0592	81.7044386509	2.54141940662	77.3972937012	85.6701635742	0.00035
0.0592	0.05965	63.180213623	4.66939851072	56.6231982422	72.9850964355	0.00045
0.05965	0.05995	76.110402832	0.679633817332	74.8235119629	76.845769043	0.0003
0.05995	0.0605	99.1908741344	3.62411143378	88.9793115234	103.870477295	0.00055
0.0605	0.06125	92.8277280273	1.83162126189	89.5308361816	95.9652905273	0.00075
0.06125	0.062	79.5666240234	1.19934599459	77.3972937012	81.2579663086	0.00075
0.062	0.06225	83.0596135254	4.17348669358	79.0518676758	91.0015686035	0.00025
0.06225	0.06265	102.21590332	1.20552968027	100.929012451	104.2381604	0.0004
0.06265	0.0632	97.4025972124	2.43996431645	91.369251709	99.642121582	0.00055
0.0632	0.06355	72.1972040667	2.3557850074	67.837532959	75.5588781738	0.00035
0.06355	0.0638	64.9328364258	11.2160825822	57.1747229004	86.7732128906	0.00025
0.0638	0.0646	98.2633099365	1.4165943025	96.3329736328	100.561329346	0.0008
0.0646	0.0654	100.377487793	1.63143194014	97.8037060547	103.318952637	0.0008
0.0654	0.06575	81.7569648089	3.88462810934	77.9488183594	89.5308361816	0.00035
0.06575	0.067	60.0720657715	1.78565329508	57.5424060059	65.079909668	0.00125
0.067	0.06735	63.2414941406	1.43416612078	60.8515539551	65.2637512207	0.00035
