start	end	mean	std	min	max	duration
0.0	0.0004	128.344384003	38.2871206212	85.118638916	208.660162354	0.0004
0.0004	0.00075	130.973974784	1.32153141073	129.05677002	133.285125732	0.00035
0.00075	0.00165	124.256462809	1.70695546747	122.070791016	127.76987915	0.0009
0.00165	0.003	129.907888319	2.63251866968	124.276889648	137.14579834	0.00135
0.003	0.00695	124.507273366	2.42811640326	119.497009277	134.020491943	0.00395
0.00695	0.0072	123.945974854	1.51331862833	121.335424805	125.74762207	0.00025
0.0072	0.00755	131.052764021	3.83045003388	127.034512939	138.248847656	0.00035
0.00755	0.0089	118.407577854	1.77954650596	114.165604248	122.622315674	0.00135
0.0089	0.01105	116.508515199	2.28110117867	111.040297852	121.151583252	0.00215
0.01105	0.0116	118.427385698	4.83981123418	108.650357666	124.644572754	0.00055
0.0116	0.01225	104.011893874	5.25114625305	97.4360229492	113.246396484	0.00065
0.01225	0.01265	74.111125946	1.06975210096	72.4335717773	75.5588781738	0.0004
0.01265	0.01335	70.9759708949	0.946291207945	68.7567407227	72.4335717773	0.0007
0.01335	0.0136	72.2864985352	3.31608580171	69.3082653809	78.6841845703	0.00025
0.0136	0.0148	96.3482937622	1.82528267576	92.4723010254	99.642121582	0.0012
0.0148	0.01515	79.9448123605	3.81402845904	76.2942443848	88.611628418	0.00035
0.01515	0.01615	93.8786889038	6.40108593634	84.5671142578	104.422001953	0.001
0.01615	0.0173	83.4800511634	2.53750747175	79.2357092285	90.2662023926	0.00115
0.0173	0.01785	96.8343596857	1.26665461528	93.7591918945	98.5390722656	0.00055
0.01785	0.0189	98.6441245815	5.96863741024	83.8317480469	106.811942139	0.00105
0.0189	0.01985	64.1413501619	1.97183714746	61.2192370605	70.4113146973	0.00095
0.01985	0.0206	92.1413862305	1.78266279048	89.5308361816	95.7814489746	0.00075
0.0206	0.02195	60.9468792046	2.21140910365	57.3585644531	65.9991174316	0.00135
0.02195	0.02235	92.2884594727	1.79422197561	90.0823608398	94.8622412109	0.0004
0.02235	0.02345	104.45542769	5.23827796208	96.7006567383	110.304931641	0.0011
0.02345	0.0237	80.1549169922	3.58184494191	75.9265612793	86.7732128906	0.00025
0.0237	0.0242	61.18246875	1.05224198402	59.3808215332	62.6899694824	0.0005
0.0242	0.02445	63.2047258301	4.31209365809	59.1969799805	71.5143640137	0.00025
0.02445	0.02655	100.088593924	1.44598066894	97.8037060547	103.135111084	0.0021
0.02655	0.02725	90.633885498	0.994882037869	88.9793115234	92.2884594727	0.0007
0.02725	0.0275	96.884498291	0.716746322613	96.1491320801	98.1713891602	0.00025
0.0275	0.02775	88.4277868652	11.2363138885	73.352779541	106.444259033	0.00025
0.02775	0.02825	103.613099121	4.20286075878	93.3915087891	108.466516113	0.0005
0.02825	0.02885	75.528237915	1.14029525135	73.9043041992	77.3972937012	0.0006
0.02885	0.0291	87.9130305176	10.2592152162	76.6619274902	103.686635742	0.00025
0.0291	0.0296	76.9744581299	0.642394052439	76.110402832	78.3165014648	0.0005
0.0296	0.03005	100.847305094	1.9186011335	98.1713891602	103.318952637	0.00045
0.03005	0.0306	85.9375694691	2.38847882369	83.0963818359	90.4500439453	0.00055
0.0306	0.031	94.3566769409	1.19408591204	92.6561425781	96.3329736328	0.0004
0.031	0.035	90.6315874786	1.41106438305	87.3247375488	93.7591918945	0.004
0.035	0.03695	90.063505296	1.3004858747	87.1408959961	93.7591918945	0.00195
0.03695	0.04085	89.5001959229	1.5320365087	84.7509558105	93.2076672363	0.0039
