start	end	mean	std	min	max	duration
0.0	0.004	118.711086639	2.76664358446	109.56956543	128.321403809	0.004
0.004	0.00595	118.507093224	2.53155426606	111.224139404	123.909206543	0.00195
0.00595	0.0066	116.117153039	1.06842073868	114.349445801	117.842435303	0.00065
0.0066	0.00775	114.517301132	1.99843760294	110.121090088	117.65859375	0.00115
0.00775	0.008	123.431218506	4.50708104345	115.63633667	128.505245361	0.00025
0.008	0.0085	113.246396484	1.2710353454	110.304931641	114.533287354	0.0005
0.0085	0.0093	118.888034134	2.40379311143	114.165604248	123.173840332	0.0008
0.0093	0.0098	115.121580322	1.69254082714	111.959505615	118.210118408	0.0005
0.0098	0.01155	113.766405448	5.86262047249	100.561329346	124.276889648	0.00175
0.01155	0.01225	105.209894322	7.01750256185	96.1491320801	117.842435303	0.0007
0.01225	0.0125	72.1761936035	8.91250499325	65.4475927734	89.7146777344	0.00025
0.0125	0.01295	66.8161909993	1.04396936907	65.2637512207	68.9405822754	0.00045
0.01295	0.0133	90.660148577	1.88619377977	88.0601037598	93.7591918945	0.00035
0.0133	0.01385	67.3695726429	1.2793807217	64.8960681152	69.4921069336	0.00055
0.01385	0.01455	87.6136314174	4.93382538	76.845769043	93.3915087891	0.0007
0.01455	0.0155	74.8428637053	2.20359336645	71.5143640137	81.2579663086	0.00095
0.0155	0.0158	95.0154425049	0.374012022989	94.4945581055	95.5976074219	0.0003
0.0158	0.01605	90.8544953613	3.4538734806	84.7509558105	94.6783996582	0.00025
0.01605	0.01635	80.3387585449	1.13823509564	78.6841845703	81.6256494141	0.0003
0.01635	0.0171	77.4708303223	1.47959141574	74.4558288574	79.9710754395	0.00075
0.0171	0.01805	90.7112924676	2.3741204669	82.7286987305	93.2076672363	0.00095
0.01805	0.01865	95.6129275513	3.4192044002	89.8985192871	100.377487793	0.0006
0.01865	0.01925	87.5698596191	1.8312521777	83.2802233887	89.1631530762	0.0006
0.01925	0.0204	58.6294691003	1.69355895864	54.9686242676	62.1384448242	0.00115
0.0204	0.021	87.29409729	1.45887535958	84.9347973633	89.3469946289	0.0006
0.021	0.0219	103.472153931	1.56024818997	100.929012451	106.811942139	0.0009
